url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,39,13
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,35,7
/ErnakovichLab/dada2_ernakovichlab/issues,20,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,6,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report,5,1
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,4,1
/ErnakovichLab/dada2_ernakovichlab/issues/10,4,1
/ErnakovichLab/dada2_ernakovichlab/issues/14,4,1
/ErnakovichLab/dada2_ernakovichlab/actions,3,1
/ErnakovichLab/dada2_ernakovichlab/commits,3,1
